,esp,fecha,nota,legajo,materia,nombre_de_,ingr,Carrera,Recibido
21340,119,07-Mar-12,7,13755,10,Enfermedades Profesionales,2010.0,Indeterminado,Ndeah
21341,119,06-Mar-12,7,13755,11,Sociología,2010.0,Indeterminado,Ndeah
21342,119,09-Mar-12,7,13755,12,Relaciones Humanas I,2010.0,Indeterminado,Ndeah
21343,119,08-May-12,9,13755,13,"Seguridad III - Eq., Maq,Her.,Sól,Líq,Vap y Gas-Transp y Tran T,M y A",2010.0,Indeterminado,Ndeah
21344,119,11-May-12,5,13755,14,Higiene II - Ambientes de Trabajo II - Iluminación y Color,2010.0,Indeterminado,Ndeah
21346,119,07-May-12,6,13755,15,Estadística y Costos,2010.0,Indeterminado,Ndeah
21347,119,08-Mar-12,7,13755,16,Estudio del Trabajo y Ergonomía,2010.0,Indeterminado,Ndeah
21348,119,09-Aug-12,2,13755,20,Pedagogía y Didáctica General. Metodología de la Investigación,2010.0,Indeterminado,Ndeah
21350,119,06-Jul-11,4,13755,28,Inglés Técnico I,2010.0,Indeterminado,Ndeah
21351,119,08-Aug-12,4,13755,29,Inglés Técnico II,2010.0,Indeterminado,Ndeah
21352,119,09-May-11,4,13755,30,Informática I,2010.0,Indeterminado,Ndeah
21353,119,07-Aug-12,4,13755,31,Informática II,2010.0,Indeterminado,Ndeah
21354,119,12-Jul-10,5,13757,1,Física,2010.0,Indeterminado,Ndeah
21355,119,28-Sep-10,1,13757,2,Matemática,2010.0,Indeterminado,Ndeah
21358,119,14-Jul-10,2,13757,3,Química,2010.0,Indeterminado,Ndeah
21359,119,09-Dec-10,4,13757,3,Química,2010.0,Indeterminado,Ndeah
21360,119,30-Sep-10,9,13757,4,Organización Industrial y Empresarial,2010.0,Indeterminado,Ndeah
21362,119,27-Sep-10,8,13758,1,Física,2010.0,Indeterminado,Ndeah
21363,119,13-Jul-10,2,13758,2,Matemática,2010.0,Indeterminado,Ndeah
21365,119,02-Mar-11,2,13758,3,Química,2010.0,Indeterminado,Ndeah
21366,119,30-Sep-10,9,13758,4,Organización Industrial y Empresarial,2010.0,Indeterminado,Ndeah
21367,119,09-Dec-10,8,13758,6,Higiene I - Ambiente de Trabajo I - Ruidos y Vibraciones,2010.0,Indeterminado,Ndeah
21368,119,04-Mar-11,7,13758,7,Psicología Laboral,2010.0,Indeterminado,Ndeah
21369,119,09-Dec-10,5,13758,8,Medicina Industrial,2010.0,Indeterminado,Ndeah
21370,119,27-Sep-10,8,13759,1,Física,2010.0,Indeterminado,Ndeah
21371,119,28-Sep-10,7,13759,2,Matemática,2010.0,Indeterminado,Ndeah
21372,119,29-Sep-10,9,13759,3,Química,2010.0,Indeterminado,Ndeah
21373,119,15-Jul-10,9,13759,4,Organización Industrial y Empresarial,2010.0,Indeterminado,Ndeah
21374,119,06-Dec-10,2,13759,5,Seguridad I - Organización Interna,2010.0,Indeterminado,Ndeah
21375,119,10-May-11,9,13759,5,Seguridad I - Organización Interna,2010.0,Indeterminado,Ndeah
21376,119,09-Dec-10,9,13759,6,Higiene I - Ambiente de Trabajo I - Ruidos y Vibraciones,2010.0,Indeterminado,Ndeah
21377,119,10-Dec-10,4,13759,7,Psicología Laboral,2010.0,Indeterminado,Ndeah
21378,119,09-Dec-10,7,13759,8,Medicina Industrial,2010.0,Indeterminado,Ndeah
21379,119,29-Sep-11,8,13759,9,"Seguridad II - Edificios, Inst. Eléctricas y Riesgos en el Medio Rural",2010.0,Indeterminado,Ndeah
21380,119,06-Jul-11,6,13759,10,Enfermedades Profesionales,2010.0,Indeterminado,Ndeah
21381,119,13-Dec-11,7,13759,11,Sociología,2010.0,Indeterminado,Ndeah
21382,119,30-Sep-11,8,13759,12,Relaciones Humanas I,2010.0,Indeterminado,Ndeah
21383,119,08-May-12,9,13759,13,"Seguridad III - Eq., Maq,Her.,Sól,Líq,Vap y Gas-Transp y Tran T,M y A",2010.0,Indeterminado,Ndeah
21384,119,16-Dec-11,9,13759,14,Higiene II - Ambientes de Trabajo II - Iluminación y Color,2010.0,Indeterminado,Ndeah
21385,119,28-Feb-12,7,13759,15,Estadística y Costos,2010.0,Indeterminado,Ndeah
21386,119,01-Mar-12,7,13759,16,Estudio del Trabajo y Ergonomía,2010.0,Indeterminado,Ndeah
21387,119,01-Aug-12,2,13759,17,Seguridad IV - Incendios. Sistemas de Alarma y Evacuación,2010.0,Indeterminado,Ndeah
21388,119,07-Aug-12,7,13759,18,Relaciones Humanas II,2010.0,Indeterminado,Ndeah
21389,119,06-Aug-12,4,13759,19,Selección y Capacitación del Personal,2010.0,Indeterminado,Ndeah
21390,119,02-Aug-12,2,13759,20,Pedagogía y Didáctica General. Metodología de la Investigación,2010.0,Indeterminado,Ndeah
21391,119,08-Aug-12,5,13759,22,Derecho del Trabajo,2010.0,Indeterminado,Ndeah
21392,119,06-Jul-11,4,13759,28,Inglés Técnico I,2010.0,Indeterminado,Ndeah
21393,119,08-Aug-12,4,13759,29,Inglés Técnico II,2010.0,Indeterminado,Ndeah
21394,119,09-May-11,4,13759,30,Informática I,2010.0,Indeterminado,Ndeah
21395,119,07-Aug-12,4,13759,31,Informática II,2010.0,Indeterminado,Ndeah
21396,5,01-Mar-11,7,13760,111,Inglés I,2010.0,Indeterminado,Ndeah
21397,5,08-Jul-10,9,13760,125,Sistemas y Organizaciones,2010.0,Indeterminado,Ndeah
21398,5,10-Mar-11,2,13761,111,Inglés I,2010.0,Indeterminado,Ndeah
21399,5,02-Mar-11,8,13761,122,Algoritmos y Estructuras de Datos,2010.0,Indeterminado,Ndeah
21424,119,27-Sep-10,7,13764,1,Física,2010.0,Indeterminado,Ndeah
21425,119,28-Sep-10,7,13764,2,Matemática,2010.0,Indeterminado,Ndeah
21426,119,29-Sep-10,8,13764,3,Química,2010.0,Indeterminado,Ndeah
21427,119,30-Sep-10,9,13764,4,Organización Industrial y Empresarial,2010.0,Indeterminado,Ndeah
21428,119,06-Dec-10,2,13764,5,Seguridad I - Organización Interna,2010.0,Indeterminado,Ndeah
21429,119,01-Mar-11,2,13764,5,Seguridad I - Organización Interna,2010.0,Indeterminado,Ndeah
21430,119,10-Mar-11,2,13764,5,Seguridad I - Organización Interna,2010.0,Indeterminado,Ndeah
21431,119,10-May-11,9,13764,5,Seguridad I - Organización Interna,2010.0,Indeterminado,Ndeah
21432,119,09-Dec-10,9,13764,6,Higiene I - Ambiente de Trabajo I - Ruidos y Vibraciones,2010.0,Indeterminado,Ndeah
21433,119,10-Dec-10,9,13764,7,Psicología Laboral,2010.0,Indeterminado,Ndeah
21434,119,09-Dec-10,8,13764,8,Medicina Industrial,2010.0,Indeterminado,Ndeah
21435,119,07-Jul-11,8,13764,9,"Seguridad II - Edificios, Inst. Eléctricas y Riesgos en el Medio Rural",2010.0,Indeterminado,Ndeah
21436,119,06-Jul-11,7,13764,10,Enfermedades Profesionales,2010.0,Indeterminado,Ndeah
21437,119,05-Jul-11,8,13764,11,Sociología,2010.0,Indeterminado,Ndeah
21438,119,08-Jul-11,7,13764,12,Relaciones Humanas I,2010.0,Indeterminado,Ndeah
21439,119,08-May-12,8,13764,13,"Seguridad III - Eq., Maq,Her.,Sól,Líq,Vap y Gas-Transp y Tran T,M y A",2010.0,Indeterminado,Ndeah
21440,119,16-Dec-11,8,13764,14,Higiene II - Ambientes de Trabajo II - Iluminación y Color,2010.0,Indeterminado,Ndeah
21441,119,28-Feb-12,8,13764,15,Estadística y Costos,2010.0,Indeterminado,Ndeah
21442,119,01-Mar-12,7,13764,16,Estudio del Trabajo y Ergonomía,2010.0,Indeterminado,Ndeah
21443,119,01-Aug-12,2,13764,17,Seguridad IV - Incendios. Sistemas de Alarma y Evacuación,2010.0,Indeterminado,Ndeah
21444,119,07-Aug-12,7,13764,18,Relaciones Humanas II,2010.0,Indeterminado,Ndeah
21445,119,30-Jul-12,8,13764,19,Selección y Capacitación del Personal,2010.0,Indeterminado,Ndeah
21446,119,02-Aug-12,2,13764,20,Pedagogía y Didáctica General. Metodología de la Investigación,2010.0,Indeterminado,Ndeah
21447,119,08-Aug-12,7,13764,22,Derecho del Trabajo,2010.0,Indeterminado,Ndeah
21448,119,06-Jul-11,4,13764,28,Inglés Técnico I,2010.0,Indeterminado,Ndeah
21449,119,08-Aug-12,4,13764,29,Inglés Técnico II,2010.0,Indeterminado,Ndeah
21450,119,09-May-11,4,13764,30,Informática I,2010.0,Indeterminado,Ndeah
21451,119,07-Aug-12,4,13764,31,Informática II,2010.0,Indeterminado,Ndeah
21452,24,02-Mar-11,6,13767,115,Sistemas de Representación,2010.0,Indeterminado,Ndeah
21459,5,20-Dec-11,7,13771,111,Inglés I,2011.0,Indeterminado,Ndeah
21460,5,13-Jul-12,5,13771,121,Matemática Discreta,2011.0,Indeterminado,Ndeah
21461,5,29-Feb-12,6,13771,122,Algoritmos y Estructuras de Datos,2011.0,Indeterminado,Ndeah
21462,5,08-Jul-11,8,13771,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21463,5,20-Dec-11,4,13774,111,Inglés I,2011.0,Indeterminado,Ndeah
21464,5,08-Jul-11,7,13774,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21465,5,06-Mar-12,7,13775,101,Álgebra y Geometría Analítica,2011.0,Indeterminado,Ndeah
21466,5,20-Dec-11,8,13775,102,Análisis Matemático I,2011.0,Indeterminado,Ndeah
21467,5,13-Dec-11,7,13775,111,Inglés I,2011.0,Indeterminado,Ndeah
21468,5,22-Dec-11,6,13775,121,Matemática Discreta,2011.0,Indeterminado,Ndeah
21469,5,08-Aug-12,6,13775,122,Algoritmos y Estructuras de Datos,2011.0,Indeterminado,Ndeah
21470,5,09-May-12,7,13775,123,Arquitectura de Computadoras,2011.0,Indeterminado,Ndeah
21471,5,15-Jul-11,8,13775,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21472,5,05-Aug-11,4,13776,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21477,5,13-Dec-11,9,13782,111,Inglés I,2011.0,Indeterminado,Ndeah
21478,5,15-Jul-11,7,13782,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21479,5,20-Dec-11,6,13783,111,Inglés I,2011.0,Indeterminado,Ndeah
21480,5,08-Aug-12,6,13783,122,Algoritmos y Estructuras de Datos,2011.0,Indeterminado,Ndeah
21481,5,22-Dec-11,7,13783,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21482,5,06-Mar-12,4,13784,102,Análisis Matemático I,2011.0,Indeterminado,Ndeah
21483,5,13-Dec-11,8,13784,111,Inglés I,2011.0,Indeterminado,Ndeah
21486,5,15-Jul-11,7,13784,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21499,24,06-Mar-12,2,13788,102,Análisis Matemático I,2011.0,Indeterminado,Ndeah
21500,24,07-Mar-12,9,13788,110,Ingeniería y Sociedad,2011.0,Indeterminado,Ndeah
21501,24,09-May-12,8,13788,122,Pensamiento Sistémico,2011.0,Indeterminado,Ndeah
21523,5,25-Sep-12,2,13797,102,Análisis Matemático I,2011.0,Indeterminado,Ndeah
21524,5,28-Feb-12,6,13797,111,Inglés I,2011.0,Indeterminado,Ndeah
21525,5,29-Feb-12,7,13797,122,Algoritmos y Estructuras de Datos,2011.0,Indeterminado,Ndeah
21527,5,15-Jul-11,7,13797,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21528,5,25-Sep-12,2,13797,212,Inglés II,2011.0,Indeterminado,Ndeah
21543,123,31-Jul-12,9,13800,1,Matemática,2011.0,Indeterminado,Ndeah
21544,123,31-Jul-12,8,13800,2,Lingüística,2011.0,Indeterminado,Ndeah
21546,123,06-Aug-12,8,13800,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21565,5,08-May-12,7,13805,102,Análisis Matemático I,2011.0,Indeterminado,Ndeah
21566,5,13-Jul-12,8,13805,121,Matemática Discreta,2011.0,Indeterminado,Ndeah
21567,5,29-Feb-12,4,13805,122,Algoritmos y Estructuras de Datos,2011.0,Indeterminado,Ndeah
21568,5,05-Aug-11,8,13805,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21569,5,22-Dec-11,2,13807,121,Matemática Discreta,2011.0,Indeterminado,Ndeah
21570,5,15-Jul-11,7,13807,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21593,5,06-Mar-12,7,13811,111,Inglés I,2010.0,Indeterminado,Ndeah
21597,5,10-Aug-12,7,13811,125,Sistemas y Organizaciones,2010.0,Indeterminado,Ndeah
21598,123,15-Apr-11,0,13814,1,Matemática,2011.0,Indeterminado,Ndeah
21599,123,12-Jul-11,9,13814,2,Lingüística,2011.0,Indeterminado,Ndeah
21600,123,15-Apr-11,0,13814,3,Legal 1,2011.0,Indeterminado,Ndeah
21601,123,15-Apr-11,0,13814,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21602,123,15-Apr-11,0,13814,5,Microbiología General,2011.0,Indeterminado,Ndeah
21603,123,25-Aug-11,0,13814,6,Física,2011.0,Indeterminado,Ndeah
21604,123,19-Dec-11,4,13814,7,Legal II,2011.0,Indeterminado,Ndeah
21605,123,25-Aug-11,0,13814,8,Química Orgánica y Biológica,2011.0,Indeterminado,Ndeah
21606,123,01-Dec-11,4,13814,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21607,123,11-May-12,8,13814,10,Enfermedades Transmisibles por Alimentos,2011.0,Indeterminado,Ndeah
21608,123,16-Mar-12,0,13814,13,Bromatología I,2011.0,Indeterminado,Ndeah
21609,123,04-Jun-12,0,13814,14,Estadística,2011.0,Indeterminado,Ndeah
21610,123,30-Jul-12,8,13814,15,Laboratorio I,2011.0,Indeterminado,Ndeah
21611,123,05-Dec-11,4,13814,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
21612,123,06-Dec-11,4,13814,23,Prueba de Suficiencia de Idioma Extranjero,2011.0,Indeterminado,Ndeah
21613,123,27-Sep-11,9,13815,1,Matemática,2011.0,Indeterminado,Ndeah
21614,123,12-Jul-11,9,13815,2,Lingüística,2011.0,Indeterminado,Ndeah
21617,123,15-Dec-11,8,13815,3,Legal 1,2011.0,Indeterminado,Ndeah
21618,123,05-Mar-12,5,13815,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21619,123,13-Jul-11,7,13815,5,Microbiología General,2011.0,Indeterminado,Ndeah
21620,123,01-Mar-12,8,13815,6,Física,2011.0,Indeterminado,Ndeah
21622,123,10-May-12,8,13815,7,Legal II,2011.0,Indeterminado,Ndeah
21623,123,07-May-12,9,13815,8,Química Orgánica y Biológica,2011.0,Indeterminado,Ndeah
21624,123,29-Feb-12,9,13815,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21625,123,02-Mar-12,8,13815,10,Enfermedades Transmisibles por Alimentos,2011.0,Indeterminado,Ndeah
21627,123,02-Aug-12,7,13815,13,Bromatología I,2011.0,Indeterminado,Ndeah
21628,123,06-Aug-12,8,13815,15,Laboratorio I,2011.0,Indeterminado,Ndeah
21629,123,05-Dec-11,4,13815,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
21630,123,06-Dec-11,4,13815,23,Prueba de Suficiencia de Idioma Extranjero,2011.0,Indeterminado,Ndeah
21631,123,13-Dec-11,8,13817,1,Matemática,2011.0,Indeterminado,Ndeah
21632,123,12-Jul-11,9,13817,2,Lingüística,2011.0,Indeterminado,Ndeah
21634,123,29-Sep-11,7,13817,3,Legal 1,2011.0,Indeterminado,Ndeah
21635,123,13-Jul-11,7,13817,5,Microbiología General,2011.0,Indeterminado,Ndeah
21636,123,15-Dec-11,8,13817,7,Legal II,2011.0,Indeterminado,Ndeah
21637,123,14-Dec-11,6,13817,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21638,123,05-Dec-11,4,13817,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
21639,123,06-Dec-11,4,13817,23,Prueba de Suficiencia de Idioma Extranjero,2011.0,Indeterminado,Ndeah
21640,123,27-Sep-11,9,13820,1,Matemática,2011.0,Indeterminado,Ndeah
21641,123,12-Jul-11,9,13820,2,Lingüística,2011.0,Indeterminado,Ndeah
21644,123,08-Mar-12,2,13820,3,Legal 1,2011.0,Indeterminado,Ndeah
21645,123,10-May-12,8,13820,3,Legal 1,2011.0,Indeterminado,Ndeah
21647,123,12-Dec-11,7,13820,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21648,123,13-Jul-11,9,13820,5,Microbiología General,2011.0,Indeterminado,Ndeah
21649,123,15-Dec-11,2,13820,6,Física,2011.0,Indeterminado,Ndeah
21650,123,09-Aug-12,7,13820,7,Legal II,2011.0,Indeterminado,Ndeah
21651,123,05-Mar-12,8,13820,8,Química Orgánica y Biológica,2011.0,Indeterminado,Ndeah
21652,123,14-Dec-11,8,13820,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21653,123,16-Dec-11,9,13820,10,Enfermedades Transmisibles por Alimentos,2011.0,Indeterminado,Ndeah
21654,123,30-Jul-12,8,13820,15,Laboratorio I,2011.0,Indeterminado,Ndeah
21655,123,05-Dec-11,4,13820,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
21656,123,06-Dec-11,4,13820,23,Prueba de Suficiencia de Idioma Extranjero,2011.0,Indeterminado,Ndeah
21657,123,27-Sep-11,9,13821,1,Matemática,2011.0,Indeterminado,Ndeah
21658,123,12-Jul-11,9,13821,2,Lingüística,2011.0,Indeterminado,Ndeah
21660,123,29-Sep-11,8,13821,3,Legal 1,2011.0,Indeterminado,Ndeah
21661,123,05-Mar-12,8,13821,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21662,123,13-Jul-11,8,13821,5,Microbiología General,2011.0,Indeterminado,Ndeah
21663,123,25-Aug-11,0,13821,6,Física,2011.0,Indeterminado,Ndeah
21666,123,10-May-12,9,13821,7,Legal II,2011.0,Indeterminado,Ndeah
21667,123,06-Aug-12,9,13821,8,Química Orgánica y Biológica,2011.0,Indeterminado,Ndeah
21668,123,14-Dec-11,9,13821,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21669,123,02-Mar-12,9,13821,10,Enfermedades Transmisibles por Alimentos,2011.0,Indeterminado,Ndeah
21670,123,10-Aug-12,9,13821,12,Vectores Banales y Patógenos,2011.0,Indeterminado,Ndeah
21671,123,08-Aug-12,7,13821,14,Estadística,2011.0,Indeterminado,Ndeah
21672,123,05-Dec-11,4,13821,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
21673,123,06-Dec-11,4,13821,23,Prueba de Suficiencia de Idioma Extranjero,2011.0,Indeterminado,Ndeah
21674,123,28-Feb-12,9,13822,1,Matemática,2011.0,Indeterminado,Ndeah
21675,123,12-Jul-11,10,13822,2,Lingüística,2011.0,Indeterminado,Ndeah
21678,123,15-Dec-11,8,13822,3,Legal 1,2011.0,Indeterminado,Ndeah
21679,123,05-Mar-12,7,13822,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21680,123,13-Jul-11,8,13822,5,Microbiología General,2011.0,Indeterminado,Ndeah
21682,123,10-May-12,8,13822,7,Legal II,2011.0,Indeterminado,Ndeah
21683,123,06-Aug-12,9,13822,8,Química Orgánica y Biológica,2011.0,Indeterminado,Ndeah
21684,123,14-Dec-11,7,13822,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21685,123,02-Mar-12,8,13822,10,Enfermedades Transmisibles por Alimentos,2011.0,Indeterminado,Ndeah
21687,123,08-Aug-12,7,13822,14,Estadística,2011.0,Indeterminado,Ndeah
21688,123,05-Dec-11,4,13822,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
21689,123,06-Dec-11,4,13822,23,Prueba de Suficiencia de Idioma Extranjero,2011.0,Indeterminado,Ndeah
21690,123,15-Apr-11,0,13823,1,Matemática,2011.0,Indeterminado,Ndeah
21691,123,15-Apr-11,0,13823,3,Legal 1,2011.0,Indeterminado,Ndeah
21692,123,15-Apr-11,0,13823,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21693,123,15-Apr-11,0,13823,5,Microbiología General,2011.0,Indeterminado,Ndeah
21694,123,13-Dec-11,9,13825,1,Matemática,2011.0,Indeterminado,Ndeah
21695,123,12-Jul-11,8,13825,2,Lingüística,2011.0,Indeterminado,Ndeah
21697,123,29-Sep-11,2,13825,3,Legal 1,2011.0,Indeterminado,Ndeah
21698,123,15-Dec-11,4,13825,3,Legal 1,2011.0,Indeterminado,Ndeah
21699,123,12-Dec-11,4,13825,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21700,123,13-Jul-11,7,13825,5,Microbiología General,2011.0,Indeterminado,Ndeah
21701,123,01-Mar-12,9,13825,6,Física,2011.0,Indeterminado,Ndeah
21702,123,01-Mar-12,2,13825,7,Legal II,2011.0,Indeterminado,Ndeah
21703,123,08-Mar-12,6,13825,7,Legal II,2011.0,Indeterminado,Ndeah
21704,123,28-Feb-12,8,13825,8,Química Orgánica y Biológica,2011.0,Indeterminado,Ndeah
21705,123,14-Dec-11,8,13825,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21706,123,02-Mar-12,8,13825,10,Enfermedades Transmisibles por Alimentos,2011.0,Indeterminado,Ndeah
21707,123,31-Jul-12,7,13825,11,Saneamiento Ambiental,2011.0,Indeterminado,Ndeah
21708,123,03-Aug-12,8,13825,12,Vectores Banales y Patógenos,2011.0,Indeterminado,Ndeah
21709,123,02-Aug-12,7,13825,13,Bromatología I,2011.0,Indeterminado,Ndeah
21710,123,08-Aug-12,7,13825,14,Estadística,2011.0,Indeterminado,Ndeah
21711,123,30-Jul-12,8,13825,15,Laboratorio I,2011.0,Indeterminado,Ndeah
21712,123,05-Dec-11,4,13825,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
21713,123,06-Dec-11,4,13825,23,Prueba de Suficiencia de Idioma Extranjero,2011.0,Indeterminado,Ndeah
21714,123,27-Sep-11,9,13827,1,Matemática,2011.0,Indeterminado,Ndeah
21715,123,12-Jul-11,9,13827,2,Lingüística,2011.0,Indeterminado,Ndeah
21717,123,29-Sep-11,9,13827,3,Legal 1,2011.0,Indeterminado,Ndeah
21718,123,05-Mar-12,5,13827,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21719,123,13-Jul-11,8,13827,5,Microbiología General,2011.0,Indeterminado,Ndeah
21720,123,01-Mar-12,8,13827,6,Física,2011.0,Indeterminado,Ndeah
21723,123,10-May-12,8,13827,7,Legal II,2011.0,Indeterminado,Ndeah
21724,123,07-May-12,9,13827,8,Química Orgánica y Biológica,2011.0,Indeterminado,Ndeah
21725,123,29-Feb-12,9,13827,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21726,123,02-Mar-12,9,13827,10,Enfermedades Transmisibles por Alimentos,2011.0,Indeterminado,Ndeah
21727,123,02-Aug-12,7,13827,13,Bromatología I,2011.0,Indeterminado,Ndeah
21728,123,30-Jul-12,9,13827,15,Laboratorio I,2011.0,Indeterminado,Ndeah
21729,123,05-Dec-11,4,13827,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
21730,123,06-Dec-11,4,13827,23,Prueba de Suficiencia de Idioma Extranjero,2011.0,Indeterminado,Ndeah
21731,5,08-May-12,9,13829,102,Análisis Matemático I,2011.0,Indeterminado,Ndeah
21732,5,13-Dec-11,7,13829,111,Inglés I,2011.0,Indeterminado,Ndeah
21733,5,11-May-12,7,13829,121,Matemática Discreta,2011.0,Indeterminado,Ndeah
21734,5,29-Feb-12,7,13829,122,Algoritmos y Estructuras de Datos,2011.0,Indeterminado,Ndeah
21735,5,05-Aug-11,9,13829,125,Sistemas y Organizaciones,2011.0,Indeterminado,Ndeah
21736,123,13-Dec-11,8,13831,1,Matemática,2011.0,Indeterminado,Ndeah
21737,123,12-Jul-11,8,13831,2,Lingüística,2011.0,Indeterminado,Ndeah
21740,123,15-Dec-11,7,13831,3,Legal 1,2011.0,Indeterminado,Ndeah
21742,123,12-Dec-11,4,13831,4,Química General e Inorgánica,2011.0,Indeterminado,Ndeah
21743,123,13-Jul-11,7,13831,5,Microbiología General,2011.0,Indeterminado,Ndeah
21744,123,10-May-12,7,13831,6,Física,2011.0,Indeterminado,Ndeah
21745,123,08-Mar-12,2,13831,7,Legal II,2011.0,Indeterminado,Ndeah
21746,123,10-May-12,7,13831,7,Legal II,2011.0,Indeterminado,Ndeah
21747,123,05-Mar-12,8,13831,8,Química Orgánica y Biológica,2011.0,Indeterminado,Ndeah
21748,123,14-Dec-11,8,13831,9,Microbiología de los Alimentos,2011.0,Indeterminado,Ndeah
21749,123,16-Dec-11,7,13831,10,Enfermedades Transmisibles por Alimentos,2011.0,Indeterminado,Ndeah
21750,123,31-Jul-12,8,13831,11,Saneamiento Ambiental,2011.0,Indeterminado,Ndeah
21751,123,10-Aug-12,7,13831,12,Vectores Banales y Patógenos,2011.0,Indeterminado,Ndeah
21752,123,02-Aug-12,8,13831,13,Bromatología I,2011.0,Indeterminado,Ndeah
21753,123,30-Jul-12,8,13831,15,Laboratorio I,2011.0,Indeterminado,Ndeah
21754,123,05-Dec-11,4,13831,22,Prueba de Suficiencia de Utilitarios de Computación,2011.0,Indeterminado,Ndeah
